"Year","GEO","Industry","VA_EXP","GDP"
2020,"Quebec","Accommodation and food services [BS720]",NA,451344
2020,"Quebec","Other services (except public administration) [BS810]",NA,451344
2020,"Quebec","Non-profit institutions serving households [NP000]",NA,451344
2020,"Quebec","Government education services [GS610]",NA,451344
2020,"Quebec","Government health services [GS620]",NA,451344
2020,"Quebec","Other federal government services [GS911]",NA,451344
2020,"Quebec","Other provincial and territorial government services [GS912]",NA,451344
2020,"Quebec","Other municipal government services [GS913]",NA,451344
2020,"Saskatchewan","Total industries",NA,77778
2020,"Saskatchewan","Crop and animal production [BS11A]",NA,77778
2020,"Saskatchewan","Forestry and logging [BS113]",NA,77778
2020,"Saskatchewan","Fishing, hunting and trapping [BS114]",NA,77778
2020,"Saskatchewan","Support activities for agriculture and forestry [BS115]",NA,77778
2020,"Saskatchewan","Mining, quarrying, and oil and gas extraction [BS210]",NA,77778
2020,"Saskatchewan","Utilities [BS220]",NA,77778
2020,"Saskatchewan","Other activities of the construction industry [BS23E]",NA,77778
2020,"Saskatchewan","Manufacturing [BS3A0]",NA,77778
2020,"Saskatchewan","Wholesale trade [BS410]",NA,77778
2020,"Saskatchewan","Retail trade [BS4A0]",NA,77778
2020,"Saskatchewan","Transportation and warehousing [BS4B0]",NA,77778
2020,"Saskatchewan","Information and cultural industries [BS510]",NA,77778
2020,"Saskatchewan","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,77778
2020,"Saskatchewan","Professional, scientific and technical services [BS540]",NA,77778
2020,"Saskatchewan","Administrative and support, waste management and remediation services [BS560]",NA,77778
2020,"Saskatchewan","Educational services [BS610]",NA,77778
2020,"Saskatchewan","Health care and social assistance [BS620]",NA,77778
2020,"Saskatchewan","Arts, entertainment and recreation [BS710]",NA,77778
2020,"Saskatchewan","Accommodation and food services [BS720]",NA,77778
2020,"Saskatchewan","Other services (except public administration) [BS810]",NA,77778
2020,"Saskatchewan","Non-profit institutions serving households [NP000]",NA,77778
2020,"Saskatchewan","Government education services [GS610]",NA,77778
2020,"Saskatchewan","Government health services [GS620]",NA,77778
2020,"Saskatchewan","Other federal government services [GS911]",NA,77778
2020,"Saskatchewan","Other provincial and territorial government services [GS912]",NA,77778
2020,"Saskatchewan","Other municipal government services [GS913]",NA,77778
2020,"Yukon","Total industries",NA,3242
2020,"Yukon","Crop and animal production [BS11A]",NA,3242
2020,"Yukon","Forestry and logging [BS113]",NA,3242
2020,"Yukon","Fishing, hunting and trapping [BS114]",NA,3242
2020,"Yukon","Mining, quarrying, and oil and gas extraction [BS210]",NA,3242
2020,"Yukon","Utilities [BS220]",NA,3242
2020,"Yukon","Other activities of the construction industry [BS23E]",NA,3242
2020,"Yukon","Manufacturing [BS3A0]",NA,3242
2020,"Yukon","Wholesale trade [BS410]",NA,3242
2020,"Yukon","Retail trade [BS4A0]",NA,3242
2020,"Yukon","Transportation and warehousing [BS4B0]",NA,3242
2020,"Yukon","Information and cultural industries [BS510]",NA,3242
2020,"Yukon","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,3242
2020,"Yukon","Professional, scientific and technical services [BS540]",NA,3242
2020,"Yukon","Administrative and support, waste management and remediation services [BS560]",NA,3242
2020,"Yukon","Health care and social assistance [BS620]",NA,3242
2020,"Yukon","Arts, entertainment and recreation [BS710]",NA,3242
2020,"Yukon","Accommodation and food services [BS720]",NA,3242
2020,"Yukon","Other services (except public administration) [BS810]",NA,3242
2020,"Yukon","Non-profit institutions serving households [NP000]",NA,3242
2020,"Yukon","Government education services [GS610]",NA,3242
2020,"Yukon","Government health services [GS620]",NA,3242
2020,"Yukon","Other federal government services [GS911]",NA,3242
2020,"Yukon","Other provincial and territorial government services [GS912]",NA,3242
2020,"Yukon","Other municipal government services [GS913]",NA,3242
2021,"Alberta","Total industries",NA,376388
2021,"Alberta","Crop and animal production [BS11A]",NA,376388
2021,"Alberta","Forestry and logging [BS113]",NA,376388
2021,"Alberta","Fishing, hunting and trapping [BS114]",NA,376388
2021,"Alberta","Support activities for agriculture and forestry [BS115]",NA,376388
2021,"Alberta","Mining, quarrying, and oil and gas extraction [BS210]",NA,376388
2021,"Alberta","Utilities [BS220]",NA,376388
2021,"Alberta","Other activities of the construction industry [BS23E]",NA,376388
2021,"Alberta","Manufacturing [BS3A0]",NA,376388
2021,"Alberta","Wholesale trade [BS410]",NA,376388
2021,"Alberta","Retail trade [BS4A0]",NA,376388
2021,"Alberta","Transportation and warehousing [BS4B0]",NA,376388
2021,"Alberta","Information and cultural industries [BS510]",NA,376388
2021,"Alberta","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,376388
2021,"Alberta","Professional, scientific and technical services [BS540]",NA,376388
2021,"Alberta","Administrative and support, waste management and remediation services [BS560]",NA,376388
2021,"Alberta","Educational services [BS610]",NA,376388
2021,"Alberta","Health care and social assistance [BS620]",NA,376388
2021,"Alberta","Arts, entertainment and recreation [BS710]",NA,376388
2021,"Alberta","Accommodation and food services [BS720]",NA,376388
2021,"Alberta","Other services (except public administration) [BS810]",NA,376388
2021,"Alberta","Non-profit institutions serving households [NP000]",NA,376388
2021,"Alberta","Government education services [GS610]",NA,376388
2021,"Alberta","Government health services [GS620]",NA,376388
2021,"Alberta","Other federal government services [GS911]",NA,376388
2021,"Alberta","Other provincial and territorial government services [GS912]",NA,376388
2021,"Alberta","Other municipal government services [GS913]",NA,376388
2021,"Alberta","Other aboriginal government services [GS914]",NA,376388
2021,"British Columbia","Total industries",NA,355937
2021,"British Columbia","Crop and animal production [BS11A]",NA,355937
2021,"British Columbia","Forestry and logging [BS113]",NA,355937
2021,"British Columbia","Fishing, hunting and trapping [BS114]",NA,355937
2021,"British Columbia","Support activities for agriculture and forestry [BS115]",NA,355937
2021,"British Columbia","Mining, quarrying, and oil and gas extraction [BS210]",NA,355937
2021,"British Columbia","Utilities [BS220]",NA,355937
2021,"British Columbia","Other activities of the construction industry [BS23E]",NA,355937
2021,"British Columbia","Manufacturing [BS3A0]",NA,355937
2021,"British Columbia","Wholesale trade [BS410]",NA,355937
2021,"British Columbia","Retail trade [BS4A0]",NA,355937
2021,"British Columbia","Transportation and warehousing [BS4B0]",NA,355937
2021,"British Columbia","Information and cultural industries [BS510]",NA,355937
2021,"British Columbia","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,355937
2021,"British Columbia","Professional, scientific and technical services [BS540]",NA,355937
2021,"British Columbia","Administrative and support, waste management and remediation services [BS560]",NA,355937
2021,"British Columbia","Educational services [BS610]",NA,355937
2021,"British Columbia","Health care and social assistance [BS620]",NA,355937
2021,"British Columbia","Arts, entertainment and recreation [BS710]",NA,355937
2021,"British Columbia","Accommodation and food services [BS720]",NA,355937
2021,"British Columbia","Other services (except public administration) [BS810]",NA,355937
2021,"British Columbia","Non-profit institutions serving households [NP000]",NA,355937
2021,"British Columbia","Government education services [GS610]",NA,355937
2021,"British Columbia","Government health services [GS620]",NA,355937
2021,"British Columbia","Other federal government services [GS911]",NA,355937
2021,"British Columbia","Other provincial and territorial government services [GS912]",NA,355937
2021,"British Columbia","Other municipal government services [GS913]",NA,355937
2021,"Canada","Total industries",523778884,2517123
2021,"Canada","Crop and animal production [BS11A]",18351458,2517123
2021,"Canada","Forestry and logging [BS113]",384258,2517123
2021,"Canada","Fishing, hunting and trapping [BS114]",1038101,2517123
2021,"Canada","Support activities for agriculture and forestry [BS115]",13316,2517123
2021,"Canada","Mining, quarrying, and oil and gas extraction [BS210]",124985291,2517123
2021,"Canada","Utilities [BS220]",3914280,2517123
2021,"Canada","Residential building construction [BS23A]",0,2517123
2021,"Canada","Other activities of the construction industry [BS23E]",336777,2517123
2021,"Canada","Manufacturing [BS3A0]",207569074,2517123
2021,"Canada","Wholesale trade [BS410]",31672615,2517123
2021,"Canada","Retail trade [BS4A0]",1068486,2517123
2021,"Canada","Transportation and warehousing [BS4B0]",36369777,2517123
2021,"Canada","Information and cultural industries [BS510]",12103562,2517123
2021,"Canada","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",19822524,2517123
2021,"Canada","Professional, scientific and technical services [BS540]",38672330,2517123
2021,"Canada","Administrative and support, waste management and remediation services [BS560]",9378234,2517123
2021,"Canada","Educational services [BS610]",1019539,2517123
2021,"Canada","Health care and social assistance [BS620]",36217,2517123
2021,"Canada","Arts, entertainment and recreation [BS710]",1122670,2517123
2021,"Canada","Accommodation and food services [BS720]",3385856,2517123
2021,"Canada","Other services (except public administration) [BS810]",215810,2517123
2021,"Canada","Non-profit institutions serving households [NP000]",957603,2517123
2021,"Canada","Government education services [GS610]",7917802,2517123
2021,"Canada","Government health services [GS620]",924498,2517123
2021,"Canada","Other federal government services [GS911]",1480564,2517123
2021,"Canada","Other provincial and territorial government services [GS912]",597565,2517123
2021,"Canada","Other municipal government services [GS913]",440558,2517123
2021,"Canada","Other aboriginal government services [GS914]",111,2517123
2021,"Manitoba","Total industries",NA,79703
2021,"Manitoba","Crop and animal production [BS11A]",NA,79703
2021,"Manitoba","Forestry and logging [BS113]",NA,79703
2021,"Manitoba","Fishing, hunting and trapping [BS114]",NA,79703
2021,"Manitoba","Mining, quarrying, and oil and gas extraction [BS210]",NA,79703
2021,"Manitoba","Utilities [BS220]",NA,79703
2021,"Manitoba","Other activities of the construction industry [BS23E]",NA,79703
2021,"Manitoba","Manufacturing [BS3A0]",NA,79703
2021,"Manitoba","Wholesale trade [BS410]",NA,79703
2021,"Manitoba","Retail trade [BS4A0]",NA,79703
2021,"Manitoba","Transportation and warehousing [BS4B0]",NA,79703
2021,"Manitoba","Information and cultural industries [BS510]",NA,79703
2021,"Manitoba","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",NA,79703
2021,"Manitoba","Professional, scientific and technical services [BS540]",NA,79703
2021,"Manitoba","Administrative and support, waste management and remediation services [BS560]",NA,79703
2021,"Manitoba","Educational services [BS610]",NA,79703
2021,"Manitoba","Health care and social assistance [BS620]",NA,79703
2021,"Manitoba","Arts, entertainment and recreation [BS710]",NA,79703
2021,"Manitoba","Accommodation and food services [BS720]",NA,79703
2021,"Manitoba","Other services (except public administration) [BS810]",NA,79703
2021,"Manitoba","Non-profit institutions serving households [NP000]",NA,79703
2021,"Manitoba","Government education services [GS610]",NA,79703
2021,"Manitoba","Government health services [GS620]",NA,79703
2021,"Manitoba","Other federal government services [GS911]",NA,79703
2021,"Manitoba","Other provincial and territorial government services [GS912]",NA,79703
2021,"Manitoba","Other municipal government services [GS913]",NA,79703
2021,"Manitoba","Other aboriginal government services [GS914]",NA,79703
2021,"New Brunswick","Total industries",NA,41430
2021,"New Brunswick","Crop and animal production [BS11A]",NA,41430
2021,"New Brunswick","Forestry and logging [BS113]",NA,41430
2021,"New Brunswick","Fishing, hunting and trapping [BS114]",NA,41430
